Sum of Invoice Net Amount,
Supplier Name,Total
Korcare Ltd,"4,178.57"
Mr Armando Shehu,"4,170.00"
Vosse Court Limited,"4,104.71"
Beacon House Nursing Home,"4,103.56"
Acorn Village,"4,092.12"
Leigham Lodge Limited,"4,075.03"
Grove House Residential Care Home,"4,048.65"
Saxon Court,"4,034.18"
Stor-A-File Ltd,"4,033.80"
Mike Richardson,"4,000.00"
Richmond Upon Thames Churches Housing Trust,"3,991.66"
Oakfield Easton Maudit Ltd,"3,981.95"
Ability Housing Association,"3,971.05"
Christ the King Residential Care Homes Ltd,"3,960.73"
Tunstall Telecom Ltd,"3,960.00"
Citibank NA,"3,956.64"
Freeways Trust Ltd,"3,948.26"
Scotts Project Trust,"3,896.56"
Cricklade House,"3,891.52"
Crystal Rest Home,"3,882.22"
Vertal Ltd,"3,878.00"
Mount Carmel,"3,877.13"
Mr Ibne Meeajan,"3,870.00"
Aconflag Ltd,"3,865.67"
Priory The Vines,"3,852.19"
Greenbushes Nursing Home,"3,851.36"
Graham House Residential Care Home,"3,846.17"
Fisher Meredith Solicitors,"3,823.00"
Salisbury Ltd,"3,805.00"
Foxtons Limited,"3,800.42"
O2 (UK) Ltd,"3,793.96"
Sternberg Reed Taylor & Gill Sols,"3,790.50"
Independent Lifestyle Options DCA Ltd,"3,764.29"
Open Reality Ltd,"3,756.00"
Assisi Community Care,"3,737.74"
XCEL 2000 Fostercare Services Ltd,"3,718.27"
Terrance House,"3,655.73"
Leonard Cheshire Disability,"3,599.41"
St Georges Nursing Home,"3,565.00"
Equanet Ltd,"3,524.13"
Skylight Security and Cleaning Services Ltd,"3,510.00"
Corelogic Ltd,"3,500.00"
Knights Court,"3,479.52"
Care Tech Foster Care Ltd,"3,419.79"
Meadbank Nursing Centre,"3,416.53"
KONE plc,"3,414.11"
Fortress Lock & Safe Co,"3,400.00"
The Marstan Press Ltd,"3,396.00"
Turner & Townsend Cost Management Ltd,"3,395.00"
Thornton Lodge Residential Home,"3,363.54"
Greendale Projects Limited,"3,333.00"
Queens Court Care Home,"3,309.54"
Paulways Kennels & Catteries,"3,300.32"
TMS Consultancy,"3,300.00"
Spring Lake,"3,272.40"
Safehouses,"3,251.14"
Chubb Electronic Security Systems Ltd,"3,247.10"
God's Ports Housing Society Ltd,"3,243.11"
Guys & St Thomas NHS Trust,"3,229.76"
Ladybirds Landscaping & Gardenings Services,"3,200.00"
Edward Ofori- Afriye,"3,200.00"
Cherrycroft Care Home Limited,"3,198.27"
Pelham House,"3,154.39"
Chrysalis Community Care Group Ltd,"3,147.14"
Focused Healthcare Ltd,"3,143.08"
Milton Court Care Centre,"3,131.00"
Rosewood Building & Maintenance Services,"3,130.05"
Time For Children Ltd,"3,100.00"
P E Wilson & Co,"3,058.59"
Parkcare Homes Ltd (No.2) - KENT,"3,049.97"
St Johns Nursing Home Ltd,"3,042.34"
Alphatrack Systems Limited,"3,000.00"
Vitalise,"3,000.00"
British Red Cross Society,"3,000.00"
Lambeth Parking Services,"3,000.00"
Ashmill Residential Care Home Ltd,"2,994.82"
TTSP,"2,972.00"
Praesmohr House,"2,960.00"
PMD Magnetics,"2,955.00"
TLT LLP,"2,928.40"
The Warren Residential Home,"2,927.82"
Otis Limited,"2,916.64"
Network Utilities (System) Ltd,"2,886.00"
Wansdyke Security Limited,"2,858.62"
Tudor House,"2,858.19"
A Yeatman & Sons Ltd,"2,854.00"
Kent County Council,"2,811.36"
London Wildlife Trust,"2,800.00"
Askews and Holts Library Services Ltd,"2,789.06"
Care of Three Ltd,"2,786.70"
MAS Systems Ltd,"2,775.24"
Basis Ltd,"2,750.00"
Daycare Trust,"2,732.00"
St Helens Lodge,"2,731.33"
Fischer Education Project Ltd,"2,728.50"
Civica Ltd,"2,700.01"
Holistic Community Care Ltd,"2,699.20"
Peters Ltd,"2,653.32"
Westholme Clinic Ltd,"2,642.01"
Family Ties Contact Centre,"2,633.75"
Edmundson Electricals Ltd,"2,633.61"
Wentworth Croft,"2,633.00"
Solace Community Care Ltd,"2,631.89"
AR-create Ltd.,"2,625.00"
The Complete Works Theatre Company Ltd,"2,622.00"
Rosedale Residential Home,"2,604.96"
Mr Harold King,"2,580.00"
Mr Louis Anosike,"2,580.00"
Miss Noemi Byrd,"2,575.00"
Associated Care Services Ltd,"2,562.85"
Prospect Housing & Support Services,"2,559.01"
Anchor Trust,"2,554.44"
Aquatech Environmental Services Ltd,"2,544.00"
Q-Matic Uk Ltd,"2,543.90"
Drewstead Lodge,"2,531.86"
PPCR Associates,"2,528.00"
Hope Worldwide,"2,513.80"
Bank Of Scotland,"2,500.00"
Landscape Supply Co,"2,494.44"
Jane Bevan Educational Consultants Ltd,"2,484.29"
Ann Austin,"2,480.00"
The Hornchurch Nursing Centre,"2,480.00"
North Lambeth Partnership Arts,"2,455.00"
Environment Agency,"2,420.00"
